cement_opc,scm_flyash,silica_sand,locally_avail_sand,w_b,hrwr_b,perc_of_fibre,aspect_ratio,tensile_strength,density,youngs_modulus,elongation,compressive_strength
1.0,1.8780500512479386,0.03802831040090186,0.1826050105339657,0.4363906007587964,0.177773764372361,0.8099187567373552,0.38375358435181656,112.0,637.0,44.10216399710228,34.84,44.21275868409392
1.0,0.856419553853413,0.6114863933742662,0.2180603174749056,0.36243720414409764,0.4374720889272007,1.0286936670964322,0.30283750767506024,112.0,637.0,52.64453686782901,34.84,55.15739404355345
1.0,1.528405627070477,0.11425658984693132,0.20821352496730905,0.614970190810521,0.7840407216494845,2.825821175135138,0.21855393255113628,112.0,637.0,59.43466045429251,34.84,60.02830218255974
1.0,0.9005820818811262,0.1781597424137396,0.31889905188158774,0.36974364577703434,0.3670430770590779,2.449171422889316,0.4643861105042923,112.0,637.0,51.21756979497278,34.84,51.51044338179632
1.0,1.7054059765100806,0.11544842808279153,0.10362222696232154,0.7005753815027675,0.6041686521790802,1.7784487996527794,0.2893511596489843,112.0,637.0,47.054942373775795,34.84,47.90598680322716
1.0,3.1826398652048797,0.2572281736437132,0.18071591036534193,0.5128355997462829,0.3284980961022548,1.064355203031689,0.2415847220623436,112.0,637.0,41.41351712432588,34.84,42.25928021960932
1.0,1.7093978811900443,0.5232135964732915,0.3281152302429932,0.627899278469093,0.30619907737888047,3.3413798606486225,0.3627329838199067,112.0,637.0,60.64684773577016,34.84,60.33758439333595
1.0,0.2533927451708978,0.20053619821191934,0.18805847640368273,0.7395590437092097,0.19554603352481933,4.7420478979550875,0.41360251897962247,112.0,637.0,51.526530806168864,34.84,52.310610663854774
1.0,0.8337576450351643,0.30013484988271816,0.1529226094840014,0.40296469204115554,0.3550867839965849,2.4926604575970286,0.19406441977637254,112.0,637.0,54.11207813139001,34.84,55.9596598794819
1.0,2.1175530856290563,0.22281577952682385,0.18712810941703426,0.7121540628356862,0.41254164286482137,1.4128927310890322,0.31867224519729176,112.0,637.0,43.82915467094957,34.84,44.44885874022437
1.0,0.806731546472024,0.6210259710725139,0.2872752378060329,0.5696150026948366,0.4426178986059034,4.17553892865547,0.37989583205755817,112.0,637.0,58.609645419833164,34.84,59.38108834463677
1.0,2.4728470063799213,0.7674480804027837,0.2201537897039266,0.8566110719499064,0.2752176120614147,2.192437901450362,0.27472293756059324,112.0,637.0,52.11095524898591,34.84,52.18184749858819
1.0,0.7220219528878146,0.6786354922184035,0.18400417654749798,0.3659044327306537,0.28853061857769025,4.390634880054168,0.29120667532122607,112.0,637.0,59.075897523080855,34.84,59.68760875181628
1.0,2.3037257484276914,1.1041286652739173,0.29118877235465934,0.8703114898145647,0.25349609527157696,1.707065957029861,0.2731041954975796,112.0,637.0,42.7877115451567,34.84,42.40475177852612
1.0,1.0015700707607706,0.03137928914346481,0.2795846025253482,0.29870456540647283,0.19706698241184395,5.0,0.4013855444690117,112.0,637.0,60.76568555845646,34.84,60.53725230454287
1.0,1.803062713506344,0.7899756371560483,0.14992147579329876,0.16117378332072516,0.40604638260949294,1.6352203493409692,0.21801059712609216,112.0,637.0,55.98736203100977,34.84,57.37147348486509
1.0,2.1289067896599936,0.15006238067446684,0.25133052558085384,0.22220269749276061,0.1013136000611062,1.477860590437129,0.26513081648162984,112.0,637.0,45.904943139708244,34.84,46.10714701911682
1.0,1.5183569955412426,0.18419718834518184,0.14788325326947446,0.3724348644970144,0.1132568660024228,3.001090205402055,0.46260193295337226,112.0,637.0,53.76965605544063,34.84,54.11051188349829
1.0,1.0665950930976449,0.009923462176219363,0.3783380555525415,0.5013354458039506,0.19881291167427617,1.9545051746998765,0.24378301952452947,112.0,637.0,51.04266943114891,34.84,51.15989339025944
1.0,1.5494858199992447,0.45452989988689696,0.3872348111033818,0.44317972321694665,0.13824831245284197,2.4327953079505473,0.19701913545434832,112.0,637.0,61.830308170797764,34.84,61.81228583408008
1.0,1.2481986995753016,0.038904668481437525,0.2173026148902316,0.6515509263676806,0.44981991752912576,1.2471948733677631,0.28072481860845677,112.0,637.0,45.481822479451964,34.84,45.10333844839868
1.0,1.3692647903231738,0.44169821462419073,0.36350731256707575,0.24121765205268164,0.20945036850316118,1.257814112912364,0.3612781830242153,112.0,637.0,58.71080858745181,34.84,58.59279497636005
1.0,0.509768769149409,0.41164189442521115,0.18182955937853923,1.0412985124859515,0.4051982910974989,1.6881829215966033,0.2789704886428245,112.0,637.0,53.333985308291226,34.84,53.189901500053196
1.0,1.9153653303079101,0.7794084566926929,0.22986829797682673,0.8614854304955141,0.5018128099772698,2.399391902986705,0.2515061190162912,112.0,637.0,58.5731773802814,34.84,59.491289849165085
1.0,1.4943619252363436,0.3955931233317585,0.19408098498415294,0.7017570000358024,0.2694904516091353,1.398270017342496,0.31597593911548444,112.0,637.0,52.36884896925622,34.84,51.88066384926894
1.0,0.42863807850461355,0.20716489542405928,0.24016454656673897,0.827642775350943,0.30778145384054645,3.363605183980936,0.5006049382001685,112.0,637.0,53.01840784477143,34.84,53.52408616270058
1.0,1.1050311258187375,0.2887179204049381,0.24861678400260676,0.20227747208859312,0.4826112066201504,1.9230550448956798,0.26521450486168213,112.0,637.0,62.1256927994656,34.84,61.15478495602001
1.0,0.3237890689227896,0.0319248059576249,0.2421849637402108,0.6235733457070306,0.430725382129064,4.555171944780337,0.4544655601427588,112.0,637.0,51.03652017443783,34.84,51.76963599338656
1.0,1.3858183028123316,0.16303257043380337,0.23425519224850014,0.6366368799229327,0.0927943304412724,1.22742391401601,0.3096426452840538,112.0,637.0,44.32268310599254,34.84,44.6795423599407
1.0,1.7747455696655574,0.35778277996613916,0.25445695343862224,0.7131556462703116,0.21266703672437962,2.381196702488185,0.23039824848892654,112.0,637.0,56.81084846893233,34.84,55.49416852874176
1.0,0.9194423556982009,0.022826124528645995,0.3908147960379614,0.6714546777136271,0.33769774740906194,2.517202778418239,0.41342151416483613,112.0,637.0,51.34125372957669,34.84,52.60257061755785
1.0,0.8808270808548028,0.5020121814691354,0.11282387259852314,0.5490939650889267,0.29110656445033617,2.301965150623161,0.25960801283711704,112.0,637.0,56.510528004683756,34.84,55.8716134798975
1.0,1.0728501562287482,0.1695314732602478,0.5033999953153274,0.5382066249909329,0.15910465795646148,1.9771538774728055,0.19627922367680609,112.0,637.0,49.57345442861844,34.84,49.850566842578395
1.0,0.8778232937425943,0.3193792352513807,0.21214875713646564,0.7980479397556126,0.11128293096225042,3.0268024413401027,0.3012072070847104,112.0,637.0,55.928806245668014,34.84,54.87804478743438
1.0,0.7874299020043727,0.5061887801302742,0.2353518708945065,0.3219268091550847,0.35476592644739646,1.1248381087401333,0.25267712775405465,112.0,637.0,59.99587085970958,34.84,59.65990000392575
1.0,0.38744866742919337,0.28592084788716254,0.4019580287971784,0.5281840150309471,0.17142568799445085,2.314831523320323,0.42822211664542764,112.0,637.0,46.40237844379068,34.84,45.99899384676108
1.0,0.8612965537965275,0.5421554845819979,0.30535773962774804,0.33345331747845586,0.24436926891765642,1.2663472686639121,0.3090880919354662,112.0,637.0,59.95478508787191,34.84,60.1934689273007
1.0,0.5202297177701876,0.10131161855787683,0.29714566604698445,0.40746421278419187,0.28096072634666025,1.53675252714673,0.24867960618520243,112.0,637.0,48.2809443047787,34.84,47.614630798349125
1.0,2.4142657105497185,0.33066964926023207,0.38936665734151765,0.11556511061692532,0.24092028596740384,2.2989962649510636,0.3440740689792155,112.0,637.0,57.365787909355674,34.84,57.05372220826911
1.0,2.6378103632110816,0.007982712848532419,0.22770367397915783,0.2844965101647766,0.16401738577267758,3.175599952297096,0.2816007049943927,112.0,637.0,58.649786705029776,34.84,58.590356780808044
1.0,1.7205595449491622,0.2645593522137195,0.34387739279367197,0.35348412804319806,0.2507584768934677,1.0534396067871725,0.3034025219075071,112.0,637.0,44.945913529990854,34.84,45.19437613849455
1.0,2.352017335549726,0.041224601248326005,0.1500933499858049,0.35582151789356214,0.19906265439381723,4.434500394612273,0.1621286817657872,112.0,637.0,54.64288525097434,34.84,55.92716626475495
1.0,0.8197181066547118,0.17757650954381635,0.284158010008254,0.3721361106688785,0.5980908192440595,3.2584333674560773,0.21559529045987075,112.0,637.0,58.2798388710454,34.84,58.594197939363085
1.0,1.766268002030615,0.08156090846307006,0.3001900297471439,0.24310628028052728,0.2907695837595873,2.0659455374090805,0.29687244540495866,112.0,637.0,60.3700061634959,34.84,60.4574050415607
1.0,1.741896486578824,0.19064365294553084,0.3748940180780837,0.37233236113895546,0.7840407216494845,1.218471189588143,0.20921347206064053,112.0,637.0,46.07672523454959,34.84,47.49774595922755
1.0,1.5622827976526394,0.19274938448276316,0.31733446392326603,0.7565049752441,0.13518492225942805,4.184845814357765,0.24526365088431087,112.0,637.0,57.11480989702596,34.84,57.66412792632721
1.0,1.055177265196125,0.025365065097177838,0.26203957926703747,0.37869162414274216,0.22484408944646592,2.5208733201515208,0.3487109113323194,112.0,637.0,49.56998838516728,34.84,49.60829972086121
1.0,1.332244432784343,0.6935977396972014,0.21484222487247942,0.8414295641660336,0.22445749107983248,2.51987566541386,0.3171177392129862,112.0,637.0,57.463880000968885,34.84,57.95676333116248
1.0,1.5292130813374327,0.7708780521199687,0.21393441224849416,0.8142391804281204,0.1772250120659051,1.4664131527101614,0.36860703736387257,112.0,637.0,52.78503271115102,34.84,51.86668373873763
1.0,1.5100929984091678,1.3701233561472694,0.2146240185167293,0.3278243108459204,0.21925322873169492,2.2192677072203235,0.28228593149807957,112.0,637.0,62.28048325060223,34.84,61.35884446160105
1.0,0.7591525163623294,0.8165546854815988,0.14797362443156936,0.5844605184796654,0.20558598231035824,1.5028706631107231,0.24032920564582214,112.0,637.0,57.27854665892948,34.84,56.979630702106206
1.0,2.553935511745677,0.6795363086085968,0.47053565984308,0.22803072869130953,0.1602117440759075,3.6054596997067385,0.39010334925024726,112.0,637.0,56.68659063102021,34.84,56.52786770236032
1.0,1.390132775555185,0.4337068821028291,0.354456515297784,0.2595759501580073,0.6410873970939334,3.6478893798906036,0.28444720487639974,112.0,637.0,67.08348127934035,34.84,68.22582875901695
1.0,1.98019790978086,0.39209262420580165,0.2670725290591871,0.46492359674123335,0.25066788868991174,1.8812566041580772,0.21971343413863334,112.0,637.0,57.970953322469704,34.84,57.10363720517182
1.0,0.9729697083110912,0.2377739275699297,0.3305296688379808,0.5669542287943233,0.41543906113749807,1.5323933081969792,0.4106652239730279,112.0,637.0,46.16593836647186,34.84,44.965565475441934
1.0,1.7070347038030331,0.3377370825396697,0.3228400655316019,0.9850431976986201,0.4287896498159117,2.9475577480846202,0.28585133949949515,112.0,637.0,55.3832008702987,34.84,54.83766786582835
1.0,1.4418036310181592,0.36123172983025,0.16616993352066847,0.4052703564948232,0.533737631945177,2.758143354432475,0.35296594559674105,112.0,637.0,55.456404481840494,34.84,55.23463478699294
1.0,0.8070570176183809,0.3488598295074031,0.3088695225290136,0.4799972279301456,0.1599230456430797,1.1626028054786166,0.3013251665361453,112.0,637.0,45.671268823089065,34.84,46.20932636341898
1.0,1.3431880281602724,0.6777800791300546,0.3929546675053935,0.461695913998831,0.4922749273778212,1.7618285377897602,0.35274532800202774,112.0,637.0,56.120639635476486,34.84,55.07621552556662
1.0,1.1278149776336872,0.08401952812580527,0.18732789976354797,1.0779067794407489,0.251850060581331,5.0,0.326686226671226,112.0,637.0,53.75160139118509,34.84,53.648411830263235
1.0,1.1929452998860732,0.4018886107693548,0.1352782022980196,0.860192050777589,0.7232043944626716,2.0159073896091053,0.26238863908556226,112.0,637.0,56.05396126835516,34.84,58.19207980919464
1.0,2.164567190121993,0.18752353799450622,0.15582021427239612,0.5329028256344267,0.33976909051828186,2.262861575252639,0.2587442471898166,112.0,637.0,50.97972746921102,34.84,51.55075627642197
1.0,1.260498171727047,0.46572311348092194,0.2337070481958562,0.6538896846980287,0.14685648289578307,2.6219232412648545,0.33188125243338223,112.0,637.0,55.694569306001576,34.84,55.324644964582156
1.0,2.096841013829903,0.9388080808022093,0.15243702549333854,0.523664473330203,0.4901808696772322,1.5517570782972627,0.28902922325180685,112.0,637.0,46.046506066123825,34.84,45.747268463662785
1.0,1.793354971330208,0.40297882118230877,0.22707679444621684,0.752490398736559,0.46660250892513583,2.9127011604978064,0.28101346811817457,112.0,637.0,58.54338294920445,34.84,57.82610629255149
1.0,1.422576612620228,1.0401418302049465,0.188986871168522,0.6764752450357187,0.13699826740587548,2.4219709583591653,0.2545694351852403,112.0,637.0,51.59975709037435,34.84,51.14065655019382
1.0,2.228715884714013,0.8270689180382359,0.24235673413069583,0.3780287937394915,0.3792887189939376,3.4543620408950746,0.2645132642855317,112.0,637.0,61.49915478304751,34.84,63.19158483728303
1.0,2.1378788452306683,0.6567234655923011,0.19970711050574008,0.4620731175786729,0.5826626572168425,0.908488459581575,0.19849118379964292,112.0,637.0,52.313703997026224,34.84,51.95087998166197
1.0,1.4242081919945095,0.5861439206271464,0.23913513823224708,0.4767188862909127,0.33204843951931645,2.3945579068511673,0.31661225973424106,112.0,637.0,59.832109824795495,34.84,59.927177849496594
1.0,1.4823908032969009,0.08373158911593839,0.30487337492763666,0.47434133884356955,0.1606047005223435,2.236015887561416,0.2427180566539441,112.0,637.0,52.54934593349892,34.84,52.52276723324014
1.0,2.2410846742875408,0.3495939321753976,0.16839175820416655,0.3410740744842965,0.43311226338147263,1.0319861254180727,0.2886114446782907,112.0,637.0,45.528068212034654,34.84,46.00836333705964
1.0,1.8525268009499056,0.8562080860990727,0.2698129235194994,0.5203245550071958,0.3645249221255986,1.7829760992933177,0.2772697541446037,112.0,637.0,46.98224198127807,34.84,46.963098165764784
1.0,2.5402700314722337,1.4,0.1753070805003261,0.34086147060023947,0.23286879042602987,2.440527555817817,0.2945752876795468,112.0,637.0,49.15911342396102,34.84,50.166881391330136
1.0,1.246228578327352,0.030340939629297663,0.24190055911558986,0.3281245632640159,0.20762377148237524,2.0724160997983136,0.2835894138915289,112.0,637.0,60.20208757176949,34.84,60.84221976169431
1.0,0.6822419089761049,0.016858918517160072,0.2349984403476872,0.41431642295162757,0.3636725308307958,1.9999955227995019,0.3126945098895873,112.0,637.0,44.04189418769132,34.84,43.79908949878172
1.0,0.9029446858282864,0.06523393239188692,0.2775409002076539,0.503065349833944,0.16575309241918407,2.0098921478210565,0.22967897680701874,112.0,637.0,49.717361704934405,34.84,49.74390492791053
1.0,0.40895500776344645,0.26265792519919656,0.26006778516788703,0.8114609616232643,0.2890980480788937,1.622107250983329,0.2767535834319721,112.0,637.0,46.99752748555409,34.84,46.09286603712053
1.0,0.869312760952227,1.4,0.38836825996872737,0.6270516882260961,0.4758855718062474,5.0,0.2832642694201595,112.0,637.0,51.69966299791753,34.84,50.406509382580495
1.0,1.842078083236557,0.26875820893404345,0.24003894717863333,0.7659103483151476,0.5587917200549786,2.365360793118525,0.23063301826361435,112.0,637.0,55.21638051929571,34.84,55.353123008370815
1.0,1.2574035065859817,0.17077992421364122,0.19095313731848185,1.0666987324511696,0.20097637033799753,2.34459686427548,0.22426113508341958,112.0,637.0,51.70646837065676,34.84,52.005810339039584
1.0,0.8032630320059252,0.05294588924231603,0.34528118476016395,0.3281001636992366,0.11821220754244166,1.0769243483054032,0.2467622383206284,112.0,637.0,55.48980761912238,34.84,55.56911639396804
1.0,0.9860495112835019,0.2828658164501627,0.2749564521637141,0.6274199952993259,0.18350257392247932,1.7418304876365656,0.29302521977024787,112.0,637.0,48.13681162067833,34.84,45.995152865706686
1.0,1.563067897021227,1.4,0.3393466767654725,0.6400918884363603,0.3930924200225712,1.573858157203378,0.21886298465367673,112.0,637.0,43.154372850135516,34.84,43.672689556565985
1.0,1.0144975016013411,0.09451387993803548,0.23161620452533258,0.49967404070618376,0.180450022248158,1.9941651008287458,0.34989782088096283,112.0,637.0,46.02600754904738,34.84,46.573644736015346
1.0,1.1809941848626155,0.11644600833788772,0.1473658748577079,0.6870468722691416,0.4490836739217412,1.736895097435184,0.24427304137033123,112.0,637.0,52.85673449702829,34.84,52.4121858527554
1.0,0.5304440692014434,0.6314244239650328,0.5692060482609212,0.45933274219602915,0.18025806523103247,1.5090910827832855,0.28090386044435717,112.0,637.0,55.70362871288372,34.84,55.527230416761995
1.0,2.3863330831939877,0.9175102717961839,0.19276734918989166,0.6148629197936504,0.19778364654203004,1.8154776618777866,0.3286153802110552,112.0,637.0,42.348784182672055,34.84,42.782162539201515
